,host_response_time,host_response_rate,host_is_superhost,host_identity_verified,property_type,room_type,bathrooms_text,instant_bookable,minimum_nights,maximum_nights
2013,No rapida,Respuesta alta,f,f,No Entire,No Entire,No limitados,t,Alto,Alto
2014,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Alto,Bajo
2015,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2016,Rapida,Respuesta alta,t,t,No Entire,No Entire,No limitados,f,Bajo,Bajo
2017,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Bajo
2018,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2019,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2020,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Bajo
2021,No rapida,Respuesta alta,f,t,No Entire,No Entire,Limitados,t,Bajo,Alto
2022,Rapida,Respuesta alta,t,f,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2023,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Bajo,Alto
2024,Rapida,Respuesta alta,f,f,Entire Place,Entire home/apt,No limitados,f,Bajo,Bajo
2025,Rapida,Respuesta alta,f,f,No Entire,No Entire,No limitados,f,Alto,Alto
2026,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2027,Rapida,Respuesta alta,t,f,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2028,Rapida,Respuesta alta,f,t,No Entire,No Entire,No limitados,f,Bajo,Bajo
2029,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Bajo
2030,Rapida,Respuesta alta,f,f,Entire Place,Entire home/apt,No limitados,f,Bajo,Bajo
2031,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2032,No rapida,Respuesta alta,f,t,No Entire,No Entire,No limitados,t,Bajo,Alto
2033,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Bajo,Bajo
2034,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Bajo
2035,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Bajo
2036,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Bajo,Alto
2037,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2038,Rapida,Respuesta alta,t,f,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2039,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Alto,Bajo
2040,Rapida,Respuesta alta,f,f,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2041,No rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2042,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2043,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2044,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Bajo
2045,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Bajo,Alto
2046,Rapida,Respuesta alta,f,t,No Entire,No Entire,No limitados,f,Bajo,Alto
2047,Rapida,Respuesta alta,f,t,No Entire,No Entire,No limitados,f,Alto,Bajo
2048,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Alto,Bajo
2049,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2050,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Bajo,Alto
2051,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2052,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2053,Rapida,Respuesta alta,f,t,No Entire,No Entire,No limitados,f,Alto,Alto
2054,Rapida,Respuesta alta,f,f,Entire Place,Entire home/apt,No limitados,f,Bajo,Bajo
2055,Rapida,Respuesta alta,f,t,No Entire,No Entire,No limitados,t,Bajo,Alto
2056,Rapida,Respuesta alta,f,t,No Entire,No Entire,No limitados,t,Bajo,Alto
2057,Rapida,Respuesta alta,f,t,No Entire,No Entire,No limitados,t,Bajo,Alto
2058,Rapida,Respuesta alta,f,t,No Entire,No Entire,No limitados,t,Bajo,Alto
2059,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2060,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2061,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Bajo
2062,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2063,No rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Bajo
2064,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2065,Rapida,Respuesta alta,f,f,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2066,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2067,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2068,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2069,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2070,Rapida,Respuesta alta,t,t,No Entire,No Entire,Limitados,t,Bajo,Alto
2071,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2072,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Bajo
2073,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2074,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2075,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2076,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2077,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2078,No rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2079,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2080,Rapida,Respuesta alta,t,t,No Entire,No Entire,No limitados,t,Bajo,Bajo
2081,Rapida,Respuesta alta,t,t,No Entire,No Entire,No limitados,t,Bajo,Bajo
2082,Rapida,Respuesta alta,f,f,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2083,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2084,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2085,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2086,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2087,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2088,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2089,Rapida,Respuesta alta,t,t,No Entire,No Entire,Limitados,f,Alto,Alto
2090,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2091,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2092,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2093,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2094,No rapida,Respuesta alta,f,f,Entire Place,Entire home/apt,No limitados,f,Alto,Bajo
2095,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2096,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2097,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Bajo,Alto
2098,Rapida,Respuesta alta,f,t,No Entire,No Entire,Limitados,f,Bajo,Alto
2099,No rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Bajo
2100,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2101,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2102,Rapida,Respuesta alta,f,t,No Entire,No Entire,Limitados,f,Bajo,Alto
2103,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2104,No rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2105,Rapida,Respuesta alta,f,t,No Entire,No Entire,Limitados,f,Alto,Alto
2106,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Bajo
2107,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Bajo
2108,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Bajo
2109,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Alto,Bajo
2110,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Bajo
2111,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Bajo
2112,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Bajo
2113,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Bajo
2114,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2115,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Bajo
2116,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2117,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2118,No rapida,Respuesta alta,f,t,No Entire,No Entire,Limitados,f,Alto,Alto
2119,No rapida,Respuesta alta,f,t,No Entire,No Entire,No limitados,t,Alto,Alto
2120,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2121,Rapida,Respuesta alta,t,t,No Entire,No Entire,Limitados,f,Alto,Alto
2122,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2123,No rapida,Respuesta alta,f,f,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2124,No rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2125,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2126,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2127,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Alto,Bajo
2128,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2129,No rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2130,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2131,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Alto,Bajo
2132,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2133,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2134,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Alto,Bajo
2135,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2136,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2137,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2138,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2139,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2140,Rapida,Respuesta alta,f,t,No Entire,No Entire,Limitados,f,Alto,Alto
2141,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2142,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2143,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2144,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2145,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2146,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2147,Rapida,Respuesta alta,f,t,No Entire,No Entire,No limitados,f,Alto,Alto
2148,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2149,Rapida,Respuesta alta,f,t,No Entire,No Entire,No limitados,f,Alto,Alto
2150,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2151,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2152,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Alto,Bajo
2153,Rapida,Respuesta alta,f,f,Entire Place,Entire home/apt,No limitados,f,Bajo,Bajo
2154,Rapida,Respuesta alta,f,t,No Entire,No Entire,No limitados,f,Alto,Alto
2155,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2156,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2157,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2158,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2159,Rapida,Respuesta alta,t,t,No Entire,No Entire,No limitados,f,Alto,Alto
2160,Rapida,Respuesta alta,t,t,No Entire,No Entire,No limitados,f,Alto,Alto
2161,Rapida,Respuesta alta,t,t,No Entire,No Entire,No limitados,f,Alto,Alto
2162,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2163,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Alto,Bajo
2164,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2165,No rapida,Respuesta alta,f,t,No Entire,No Entire,Limitados,f,Alto,Alto
2166,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2167,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Bajo,Bajo
2168,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2169,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2170,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2171,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2172,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2173,Rapida,Respuesta alta,t,f,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2174,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2175,Rapida,Respuesta alta,f,f,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2176,No rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2177,Rapida,Respuesta alta,t,t,No Entire,No Entire,Limitados,f,Alto,Alto
2178,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2179,Rapida,Respuesta alta,t,t,No Entire,No Entire,No limitados,f,Alto,Alto
2180,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2181,No rapida,Respuesta alta,f,f,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2182,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2183,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2184,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Bajo,Alto
2185,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Bajo,Bajo
2186,Rapida,Respuesta alta,f,t,No Entire,No Entire,Limitados,t,Bajo,Alto
2187,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2188,Rapida,Respuesta alta,f,t,No Entire,No Entire,No limitados,t,Bajo,Alto
2189,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2190,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2191,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2192,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Bajo
2193,No rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2194,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2195,No rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Bajo
2196,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2197,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2198,Rapida,Respuesta alta,t,t,No Entire,No Entire,No limitados,f,Alto,Bajo
2199,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2200,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2201,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2202,No rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2203,No rapida,Respuesta baja,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2204,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Alto,Bajo
2205,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Bajo
2206,Rapida,Respuesta alta,t,f,No Entire,No Entire,Limitados,t,Alto,Bajo
2207,Rapida,Respuesta alta,t,t,No Entire,No Entire,Limitados,f,Bajo,Bajo
2208,Rapida,Respuesta alta,f,t,No Entire,No Entire,No limitados,t,Bajo,Alto
2209,Rapida,Respuesta alta,f,t,No Entire,No Entire,Limitados,t,Alto,Alto
2210,No rapida,Respuesta alta,f,t,No Entire,No Entire,Limitados,t,Alto,Bajo
2211,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2212,Rapida,Respuesta alta,t,t,No Entire,No Entire,No limitados,f,Alto,Bajo
2213,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2214,Rapida,Respuesta alta,f,t,No Entire,No Entire,No limitados,f,Bajo,Alto
2215,Rapida,Respuesta alta,t,t,No Entire,No Entire,Limitados,t,Bajo,Alto
2216,Rapida,Respuesta alta,t,t,No Entire,No Entire,No limitados,f,Alto,Bajo
2217,Rapida,Respuesta alta,f,t,No Entire,No Entire,No limitados,f,Alto,Alto
2218,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2219,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2220,Rapida,Respuesta alta,t,t,No Entire,No Entire,Limitados,f,Alto,Alto
2221,Rapida,Respuesta alta,f,t,No Entire,No Entire,No limitados,f,Bajo,Bajo
2222,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2223,Rapida,Respuesta alta,t,t,No Entire,No Entire,Limitados,f,Alto,Alto
2224,Rapida,Respuesta alta,t,f,No Entire,No Entire,Limitados,f,Bajo,Alto
2225,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2226,Rapida,Respuesta alta,f,t,No Entire,No Entire,No limitados,f,Alto,Alto
2227,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Alto,Bajo
2228,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Alto,Bajo
2229,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2230,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2231,Rapida,Respuesta alta,f,t,No Entire,No Entire,Limitados,f,Alto,Alto
2232,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Alto,Bajo
2233,Rapida,Respuesta alta,f,t,No Entire,No Entire,No limitados,f,Alto,Alto
2234,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2235,Rapida,Respuesta alta,f,t,No Entire,No Entire,Limitados,f,Alto,Alto
2236,Rapida,Respuesta alta,f,t,No Entire,No Entire,Limitados,f,Alto,Alto
2237,Rapida,Respuesta alta,f,t,No Entire,No Entire,No limitados,f,Alto,Alto
2238,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2239,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Alto,Bajo
2240,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2241,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Alto,Bajo
2242,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2243,No rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2244,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2245,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Bajo
2246,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2247,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2248,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2249,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2250,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Bajo,Alto
2251,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2252,No rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2253,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,Limitados,f,Alto,Alto
2254,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Bajo,Alto
2255,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2256,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2257,Rapida,Respuesta alta,t,t,Entire Place,Entire home/apt,No limitados,f,Alto,Bajo
2258,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,f,Alto,Alto
2259,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2260,Rapida,Respuesta alta,f,t,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
2261,Rapida,Respuesta alta,f,t,No Entire,No Entire,No limitados,t,Bajo,Bajo
2262,No rapida,Respuesta baja,f,f,Entire Place,Entire home/apt,No limitados,t,Alto,Alto
